Gene stable ID	Gene stable ID version	Human gene name	Human gene stable ID
ENSMUSG00000064779	ENSMUSG00000064779.1	RNU6-1189P	ENSG00000206685
ENSMUSG00000077515	ENSMUSG00000077515.1	SNORD12C	ENSG00000209042
ENSMUSG00000077604	ENSMUSG00000077604.1	SNORD1C	ENSG00000274091
ENSMUSG00000065122	ENSMUSG00000065122.1	RNU1-73P	ENSG00000206698
ENSMUSG00000084547	ENSMUSG00000084547.1	RN7SKP182	ENSG00000222704
ENSMUSG00000065692	ENSMUSG00000065692.1	SNORA36B	ENSG00000222370
ENSMUSG00000065449	ENSMUSG00000065449.1	MIR365A	ENSG00000199130
ENSMUSG00000088772	ENSMUSG00000088772.1	AC106037.1	ENSG00000252677
ENSMUSG00000105911	ENSMUSG00000105911.1	SNORA16A	ENSG00000274582
ENSMUSG00000088545	ENSMUSG00000088545.1	RNU6-252P	ENSG00000200102
ENSMUSG00000077384	ENSMUSG00000077384.1	RNU1-109P	ENSG00000206687
ENSMUSG00000064772	ENSMUSG00000064772.1	RNU2-62P	ENSG00000222800
ENSMUSG00000065458	ENSMUSG00000065458.1	MIR181B1	ENSG00000207975
ENSMUSG00000065273	ENSMUSG00000065273.1	SNORD117	ENSG00000201785
ENSMUSG00000065273	ENSMUSG00000065273.1	SNORD83	ENSG00000223294
ENSMUSG00000096205	ENSMUSG00000096205.1	RNU1-38P	ENSG00000199687
ENSMUSG00000084581	ENSMUSG00000084581.1	U4	ENSG00000277986
ENSMUSG00000084593	ENSMUSG00000084593.1	RNU6-1068P	ENSG00000222890
ENSMUSG00000088106	ENSMUSG00000088106.1	RNU6-948P	ENSG00000252183
ENSMUSG00000098836	ENSMUSG00000098836.1	AC109486.3	ENSG00000275634
ENSMUSG00000088044	ENSMUSG00000088044.1	RNU6-349P	ENSG00000199272
ENSMUSG00000098825	ENSMUSG00000098825.1	AC004386.4	ENSG00000275254
ENSMUSG00000064665	ENSMUSG00000064665.1	AC004830.1	ENSG00000201133
ENSMUSG00000064665	ENSMUSG00000064665.1	AL109931.1	ENSG00000202183
ENSMUSG00000064665	ENSMUSG00000064665.1	AC010746.1	ENSG00000202434
ENSMUSG00000084738	ENSMUSG00000084738.2	SNORD88A	ENSG00000221241
ENSMUSG00000065770	ENSMUSG00000065770.1	RNU1-14P	ENSG00000199629
ENSMUSG00000088982	ENSMUSG00000088982.1	RNU6-275P	ENSG00000201780
ENSMUSG00000077597	ENSMUSG00000077597.1	RNU6-1321P	ENSG00000212207
ENSMUSG00000096249	ENSMUSG00000096249.1	U6	ENSG00000283666
ENSMUSG00000096249	ENSMUSG00000096249.1	RNU6-1098P	ENSG00000252581
ENSMUSG00000096249	ENSMUSG00000096249.1	RNU6-128P	ENSG00000206703
ENSMUSG00000096249	ENSMUSG00000096249.1	RNU6-194P	ENSG00000200732
ENSMUSG00000097052	ENSMUSG00000097052.2	SNORA17B	ENSG00000280496
ENSMUSG00000084717	ENSMUSG00000084717.1	RNU6-412P	ENSG00000252243
ENSMUSG00000087902	ENSMUSG00000087902.1	RN7SKP42	ENSG00000222845
ENSMUSG00000065523	ENSMUSG00000065523.1	MIR192	ENSG00000283926
ENSMUSG00000095097	ENSMUSG00000095097.1	SNORA19	ENSG00000207468
ENSMUSG00000099135	ENSMUSG00000099135.1	AP000577.1	ENSG00000206913
ENSMUSG00000099135	ENSMUSG00000099135.1	AC112497.1	ENSG00000200620
ENSMUSG00000099135	ENSMUSG00000099135.1	AC090919.1	ENSG00000201316
ENSMUSG00000099135	ENSMUSG00000099135.1	AC087441.1	ENSG00000206976
ENSMUSG00000099135	ENSMUSG00000099135.1	AC007956.1	ENSG00000222604
ENSMUSG00000065333	ENSMUSG00000065333.1	RNU6-1310P	ENSG00000206880
ENSMUSG00000065333	ENSMUSG00000065333.1	RNU6-1036P	ENSG00000206686
ENSMUSG00000065333	ENSMUSG00000065333.1	RNU6-853P	ENSG00000201176
ENSMUSG00000092915	ENSMUSG00000092915.1	MIR191	ENSG00000207605
ENSMUSG00000076318	ENSMUSG00000076318.1	MIR216B	ENSG00000211520
ENSMUSG00000065176	ENSMUSG00000065176.1	RNU12	ENSG00000276027
ENSMUSG00000088158	ENSMUSG00000088158.1	SCARNA3	ENSG00000252906
ENSMUSG00000065658	ENSMUSG00000065658.1	RNU5A-6P	ENSG00000206863
ENSMUSG00000065658	ENSMUSG00000065658.1	RNU5E-5P	ENSG00000202249
ENSMUSG00000065658	ENSMUSG00000065658.1	RNU5A-3P	ENSG00000254172
ENSMUSG00000092687	ENSMUSG00000092687.1	SNORD48	ENSG00000201823
ENSMUSG00000065436	ENSMUSG00000065436.1	MIR342	ENSG00000199082
ENSMUSG00000065272	ENSMUSG00000065272.1	SNORD57	ENSG00000226572
ENSMUSG00000089292	ENSMUSG00000089292.1	RNU6-627P	ENSG00000200902
ENSMUSG00000105690	ENSMUSG00000105690.1	SNORA50A	ENSG00000206952
ENSMUSG00000064619	ENSMUSG00000064619.1	RNU6-280P	ENSG00000201015
ENSMUSG00000065289	ENSMUSG00000065289.1	SNORD56	ENSG00000229686
ENSMUSG00000094367	ENSMUSG00000094367.1	RNU6-3P	ENSG00000207041
ENSMUSG00000065481	ENSMUSG00000065481.1	MIR346	ENSG00000199104
ENSMUSG00000084451	ENSMUSG00000084451.1	RNU4-26P	ENSG00000222202
ENSMUSG00000088276	ENSMUSG00000088276.1	RNU6-453P	ENSG00000252628
ENSMUSG00000065455	ENSMUSG00000065455.1	MIR21	ENSG00000284190
ENSMUSG00000098846	ENSMUSG00000098846.1	AC004774.3	ENSG00000277124
ENSMUSG00000077303	ENSMUSG00000077303.1	RNU11-3P	ENSG00000212413
ENSMUSG00000088361	ENSMUSG00000088361.1	RN7SKP14	ENSG00000251809
ENSMUSG00000088721	ENSMUSG00000088721.2	RNU6-770P	ENSG00000200799
ENSMUSG00000084527	ENSMUSG00000084527.1	RNU6-299P	ENSG00000253032
ENSMUSG00000084527	ENSMUSG00000084527.1	U6	ENSG00000283313
ENSMUSG00000080352	ENSMUSG00000080352.1	SNORD88C	ENSG00000220988
ENSMUSG00000088183	ENSMUSG00000088183.1	RNU6-613P	ENSG00000222344
ENSMUSG00000088183	ENSMUSG00000088183.1	RNU6-1015P	ENSG00000252930
ENSMUSG00000088183	ENSMUSG00000088183.1	RNU6-415P	ENSG00000252061
ENSMUSG00000076011	ENSMUSG00000076011.1	MIR652	ENSG00000208013
ENSMUSG00000065610	ENSMUSG00000065610.1	MIR29A	ENSG00000284032
ENSMUSG00000076052	ENSMUSG00000076052.1	MIR541	ENSG00000216179
ENSMUSG00000065659	ENSMUSG00000065659.1	RNU6-790P	ENSG00000207208
ENSMUSG00000065659	ENSMUSG00000065659.1	RNU6-492P	ENSG00000199905
ENSMUSG00000088916	ENSMUSG00000088916.1	RNU6-1237P	ENSG00000207508
ENSMUSG00000064777	ENSMUSG00000064777.1	RNU6-533P	ENSG00000206871
ENSMUSG00000099106	ENSMUSG00000099106.1	AL132655.7	ENSG00000276859
ENSMUSG00000088041	ENSMUSG00000088041.1	AL355987.6	ENSG00000281808
ENSMUSG00000088041	ENSMUSG00000088041.1	AL592546.1	ENSG00000212589
ENSMUSG00000088041	ENSMUSG00000088041.1	AC078860.1	ENSG00000212461
ENSMUSG00000098535	ENSMUSG00000098535.1	AL132655.4	ENSG00000274491
ENSMUSG00000065884	ENSMUSG00000065884.1	SNORA63	ENSG00000199552
ENSMUSG00000065824	ENSMUSG00000065824.1	RN7SKP72	ENSG00000199197
ENSMUSG00000065751	ENSMUSG00000065751.1	RNU2-30P	ENSG00000252018
ENSMUSG00000065307	ENSMUSG00000065307.1	RNU6-598P	ENSG00000200887
ENSMUSG00000093828	ENSMUSG00000093828.7	CCL27	ENSG00000213927
ENSMUSG00000088213	ENSMUSG00000088213.1	RN7SKP256	ENSG00000253010
ENSMUSG00000065110	ENSMUSG00000065110.4	SNORD61	ENSG00000206979
ENSMUSG00000089399	ENSMUSG00000089399.1	RNU6-879P	ENSG00000201198
ENSMUSG00000095969	ENSMUSG00000095969.1	RNU1-38P	ENSG00000199687
ENSMUSG00000064943	ENSMUSG00000064943.1	RNU1-52P	ENSG00000206917
ENSMUSG00000094179	ENSMUSG00000094179.1	AC096743.1	ENSG00000199857
ENSMUSG00000094201	ENSMUSG00000094201.1	RNU6-5P	ENSG00000206965
ENSMUSG00000064739	ENSMUSG00000064739.1	RNU6-871P	ENSG00000251931
ENSMUSG00000064739	ENSMUSG00000064739.1	RNU6-677P	ENSG00000252723
ENSMUSG00000064802	ENSMUSG00000064802.1	RNU1-92P	ENSG00000252826
ENSMUSG00000064802	ENSMUSG00000064802.1	RNVU1-2	ENSG00000252135
ENSMUSG00000094657	ENSMUSG00000094657.1	RNA5S7	ENSG00000202521
ENSMUSG00000087881	ENSMUSG00000087881.1	SCARNA21	ENSG00000252835
ENSMUSG00000064721	ENSMUSG00000064721.4	SNORD25	ENSG00000275043
ENSMUSG00000092837	ENSMUSG00000092837.1	RPPH1	ENSG00000277209
ENSMUSG00000088410	ENSMUSG00000088410.1	SNORA31	ENSG00000199477
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF2	ENSG00000120952
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF5	ENSG00000270601
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF7	ENSG00000204510
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF26	ENSG00000280267
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF17	ENSG00000204479
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF20	ENSG00000204478
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF6	ENSG00000232423
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF12	ENSG00000116726
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF4	ENSG00000243073
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF1	ENSG00000116721
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF14	ENSG00000204481
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF10	ENSG00000187545
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF15	ENSG00000204501
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF18	ENSG00000279804
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF25	ENSG00000229571
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF13	ENSG00000279169
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF11	ENSG00000239810
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF27	ENSG00000274764
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF33	ENSG00000237700
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF8	ENSG00000182330
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF19	ENSG00000204480
ENSMUSG00000095763	ENSMUSG00000095763.1	PRAMEF9	ENSG00000204505
ENSMUSG00000089394	ENSMUSG00000089394.1	RNU6-402P	ENSG00000222610
ENSMUSG00000089016	ENSMUSG00000089016.1	RN7SKP164	ENSG00000251947
ENSMUSG00000089016	ENSMUSG00000089016.1	RN7SKP98	ENSG00000252879
ENSMUSG00000088644	ENSMUSG00000088644.1	RNU6-882P	ENSG00000212327
ENSMUSG00000089188	ENSMUSG00000089188.1	SNORA70	ENSG00000253042
ENSMUSG00000089188	ENSMUSG00000089188.1	SNORA70	ENSG00000251796
ENSMUSG00000089188	ENSMUSG00000089188.1	SNORA70	ENSG00000251925
ENSMUSG00000089188	ENSMUSG00000089188.1	SNORA70	ENSG00000201376
ENSMUSG00000070107	ENSMUSG00000070107.1	MIR489	ENSG00000207656
ENSMUSG00000065543	ENSMUSG00000065543.1	MIR330	ENSG00000284544
ENSMUSG00000098477	ENSMUSG00000098477.1	RN7SL731P	ENSG00000264501
ENSMUSG00000088938	ENSMUSG00000088938.1	RNU6-927P	ENSG00000252008
ENSMUSG00000065095	ENSMUSG00000065095.1	SNORA63	ENSG00000202449
ENSMUSG00000065095	ENSMUSG00000065095.1	SNORA63	ENSG00000201791
ENSMUSG00000065095	ENSMUSG00000065095.1	SNORA63	ENSG00000199473
ENSMUSG00000065095	ENSMUSG00000065095.1	SNORA63	ENSG00000199633
ENSMUSG00000088066	ENSMUSG00000088066.1	RNU6-1133P	ENSG00000222895
ENSMUSG00000098423	ENSMUSG00000098423.1	AC093298.1	ENSG00000276426
ENSMUSG00000065742	ENSMUSG00000065742.1	U2	ENSG00000278234
ENSMUSG00000065847	ENSMUSG00000065847.1	AP001610.1	ENSG00000207503
ENSMUSG00000065847	ENSMUSG00000065847.1	SNORA32	ENSG00000206799
ENSMUSG00000065847	ENSMUSG00000065847.1	AC021733.1	ENSG00000206776
ENSMUSG00000065344	ENSMUSG00000065344.1	RNVU1-18	ENSG00000206737
ENSMUSG00000089451	ENSMUSG00000089451.1	RNU6-1133P	ENSG00000222895
ENSMUSG00000088708	ENSMUSG00000088708.1	RNU6-806P	ENSG00000202017
ENSMUSG00000064550	ENSMUSG00000064550.1	RNU2-50P	ENSG00000222426
ENSMUSG00000065406	ENSMUSG00000065406.3	MIRLET7I	ENSG00000199179
ENSMUSG00000064575	ENSMUSG00000064575.1	RNU6-1181P	ENSG00000206918
ENSMUSG00000065611	ENSMUSG00000065611.1	MIR23A	ENSG00000207980
ENSMUSG00000088025	ENSMUSG00000088025.1	RPPH1-3P	ENSG00000252350
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF2	ENSG00000120952
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF5	ENSG00000270601
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF7	ENSG00000204510
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF26	ENSG00000280267
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF17	ENSG00000204479
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF20	ENSG00000204478
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF6	ENSG00000232423
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF12	ENSG00000116726
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF4	ENSG00000243073
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF1	ENSG00000116721
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF14	ENSG00000204481
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF10	ENSG00000187545
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF15	ENSG00000204501
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF18	ENSG00000279804
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF25	ENSG00000229571
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF13	ENSG00000279169
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF11	ENSG00000239810
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF27	ENSG00000274764
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF33	ENSG00000237700
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF8	ENSG00000182330
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF19	ENSG00000204480
ENSMUSG00000094741	ENSMUSG00000094741.1	PRAMEF9	ENSG00000204505
ENSMUSG00000096222	ENSMUSG00000096222.1	RNU6-36P	ENSG00000206899
ENSMUSG00000065494	ENSMUSG00000065494.1	MIR28	ENSG00000207651
ENSMUSG00000065643	ENSMUSG00000065643.1	RNU6-874P	ENSG00000199260
ENSMUSG00000088535	ENSMUSG00000088535.1	RNU6-1016P	ENSG00000252498
ENSMUSG00000088692	ENSMUSG00000088692.1	RNU1-20P	ENSG00000200184
ENSMUSG00000087956	ENSMUSG00000087956.1	RN7SKP108	ENSG00000223299
ENSMUSG00000088956	ENSMUSG00000088956.1	AL137790.1	ENSG00000200536
ENSMUSG00000096506	ENSMUSG00000096506.1	CCL19	ENSG00000172724
ENSMUSG00000065738	ENSMUSG00000065738.1	SNORD45A	ENSG00000207241
ENSMUSG00000070077	ENSMUSG00000070077.2	MIR491	ENSG00000207609
ENSMUSG00000096247	ENSMUSG00000096247.1	RNU6-1298P	ENSG00000199326
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL170P	ENSG00000241821
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL432P	ENSG00000242769
ENSMUSG00000093283	ENSMUSG00000093283.1	Metazoa_SRP	ENSG00000276532
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL620P	ENSG00000276088
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL627P	ENSG00000274747
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL262P	ENSG00000265033
ENSMUSG00000093283	ENSMUSG00000093283.1	Metazoa_SRP	ENSG00000278701
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL828P	ENSG00000272075
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL122P	ENSG00000263529
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL426P	ENSG00000263815
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL83P	ENSG00000241756
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL91P	ENSG00000240439
ENSMUSG00000093283	ENSMUSG00000093283.1	RN7SL81P	ENSG00000244218
ENSMUSG00000094799	ENSMUSG00000094799.1	SP110	ENSG00000135899
ENSMUSG00000088344	ENSMUSG00000088344.1	U6	ENSG00000283300
ENSMUSG00000088176	ENSMUSG00000088176.1	RN7SKP2	ENSG00000252812
ENSMUSG00000064637	ENSMUSG00000064637.1	SNORA20	ENSG00000207392
ENSMUSG00000065389	ENSMUSG00000065389.1	RNU1-20P	ENSG00000200184
ENSMUSG00000079774	ENSMUSG00000079774.2	FAM205A	ENSG00000205108
ENSMUSG00000087783	ENSMUSG00000087783.1	RNU6-1051P	ENSG00000202341
ENSMUSG00000087783	ENSMUSG00000087783.1	U6	ENSG00000283256
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF2	ENSG00000120952
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF5	ENSG00000270601
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF7	ENSG00000204510
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF26	ENSG00000280267
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF17	ENSG00000204479
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF20	ENSG00000204478
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF6	ENSG00000232423
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF12	ENSG00000116726
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF4	ENSG00000243073
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF1	ENSG00000116721
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF14	ENSG00000204481
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF10	ENSG00000187545
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF15	ENSG00000204501
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF18	ENSG00000279804
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF25	ENSG00000229571
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF13	ENSG00000279169
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF11	ENSG00000239810
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF27	ENSG00000274764
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF33	ENSG00000237700
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF8	ENSG00000182330
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF19	ENSG00000204480
ENSMUSG00000096756	ENSMUSG00000096756.1	PRAMEF9	ENSG00000204505
ENSMUSG00000088097	ENSMUSG00000088097.1	RN7SKP229	ENSG00000222397
ENSMUSG00000065430	ENSMUSG00000065430.1	MIR26A2	ENSG00000207789
ENSMUSG00000094121	ENSMUSG00000094121.1	CCL21	ENSG00000137077
ENSMUSG00000093056	ENSMUSG00000093056.2	RN7SL864P	ENSG00000239923
ENSMUSG00000095250	ENSMUSG00000095250.1	SP110	ENSG00000135899
ENSMUSG00000065791	ENSMUSG00000065791.1	RNU6-61P	ENSG00000202398
ENSMUSG00000065791	ENSMUSG00000065791.1	RNU6-681P	ENSG00000200882
ENSMUSG00000088910	ENSMUSG00000088910.1	RNU6-147P	ENSG00000206710
ENSMUSG00000065782	ENSMUSG00000065782.1	SNORD30	ENSG00000277846
ENSMUSG00000065445	ENSMUSG00000065445.3	MIR143	ENSG00000284182
ENSMUSG00000065388	ENSMUSG00000065388.1	RNU1-87P	ENSG00000200597
ENSMUSG00000065587	ENSMUSG00000065587.1	MIR34C	ENSG00000207562
ENSMUSG00000088650	ENSMUSG00000088650.1	RNU6-231P	ENSG00000252931
ENSMUSG00000084703	ENSMUSG00000084703.1	U4	ENSG00000278374
ENSMUSG00000093921	ENSMUSG00000093921.1	RNU6-909P	ENSG00000252867
ENSMUSG00000094366	ENSMUSG00000094366.1	RNU6-905P	ENSG00000207163
ENSMUSG00000088059	ENSMUSG00000088059.1	SNORA74D	ENSG00000252213
ENSMUSG00000093905	ENSMUSG00000093905.1	RNU6-790P	ENSG00000207208
ENSMUSG00000093905	ENSMUSG00000093905.1	RNU6-492P	ENSG00000199905
ENSMUSG00000089223	ENSMUSG00000089223.1	RNU6-456P	ENSG00000207222
ENSMUSG00000088959	ENSMUSG00000088959.1	RNU6-270P	ENSG00000201001
ENSMUSG00000065606	ENSMUSG00000065606.1	MIR16-2	ENSG00000198987
ENSMUSG00000088368	ENSMUSG00000088368.1	RN7SKP95	ENSG00000199730
ENSMUSG00000096202	ENSMUSG00000096202.1	RNU6-777P	ENSG00000201135
ENSMUSG00000084719	ENSMUSG00000084719.1	RN7SKP196	ENSG00000252076
ENSMUSG00000084496	ENSMUSG00000084496.1	RN7SKP109	ENSG00000222524
ENSMUSG00000065028	ENSMUSG00000065028.1	AC083867.1	ENSG00000201465
ENSMUSG00000065636	ENSMUSG00000065636.1	RNU6-946P	ENSG00000206605
ENSMUSG00000087754	ENSMUSG00000087754.1	RNU1-88P	ENSG00000238554
ENSMUSG00000064831	ENSMUSG00000064831.1	RNU6-31P	ENSG00000207116
ENSMUSG00000084502	ENSMUSG00000084502.1	RN7SKP141	ENSG00000251976
ENSMUSG00000065604	ENSMUSG00000065604.2	MIR29B1	ENSG00000283797
ENSMUSG00000095530	ENSMUSG00000095530.1	SNORA19	ENSG00000207468
ENSMUSG00000065549	ENSMUSG00000065549.3	MIR200B	ENSG00000207730
ENSMUSG00000064487	ENSMUSG00000064487.1	SNORD114-16	ENSG00000199914
ENSMUSG00000064720	ENSMUSG00000064720.1	SNORD114-16	ENSG00000199914
ENSMUSG00000088754	ENSMUSG00000088754.1	RNU6-808P	ENSG00000212535
ENSMUSG00000084648	ENSMUSG00000084648.1	RNU6-1004P	ENSG00000252393
ENSMUSG00000065733	ENSMUSG00000065733.1	RNU6-704P	ENSG00000201032
ENSMUSG00000077167	ENSMUSG00000077167.1	SNORA53	ENSG00000212443
ENSMUSG00000079808	ENSMUSG00000079808.3	SP110	ENSG00000135899
ENSMUSG00000089023	ENSMUSG00000089023.1	AC005722.2	ENSG00000252349
ENSMUSG00000094400	ENSMUSG00000094400.1	RNU6-968P	ENSG00000206803
ENSMUSG00000106147	ENSMUSG00000106147.1	SNORD3D	ENSG00000281000
ENSMUSG00000076050	ENSMUSG00000076050.1	MIR450B	ENSG00000216001
ENSMUSG00000088351	ENSMUSG00000088351.1	SNORD54	ENSG00000238650
ENSMUSG00000088234	ENSMUSG00000088234.1	RNU6-581P	ENSG00000252023
ENSMUSG00000077506	ENSMUSG00000077506.1	AP003499.2	ENSG00000273885
ENSMUSG00000077506	ENSMUSG00000077506.1	AL732366.2	ENSG00000201882
ENSMUSG00000094820	ENSMUSG00000094820.1	RNU6-204P	ENSG00000199335
ENSMUSG00000065111	ENSMUSG00000065111.1	RNU6-1329P	ENSG00000202534
ENSMUSG00000099133	ENSMUSG00000099133.1	AC091179.3	ENSG00000273750
ENSMUSG00000096627	ENSMUSG00000096627.1	RNU6-645P	ENSG00000201519
ENSMUSG00000096627	ENSMUSG00000096627.1	RNU6-1010P	ENSG00000199627
ENSMUSG00000070076	ENSMUSG00000070076.2	MIR127	ENSG00000207608
ENSMUSG00000064451	ENSMUSG00000064451.1	SNORA23	ENSG00000201998
ENSMUSG00000088283	ENSMUSG00000088283.1	RNU6-703P	ENSG00000252755
ENSMUSG00000088283	ENSMUSG00000088283.1	RNU6-903P	ENSG00000212572
ENSMUSG00000077277	ENSMUSG00000077277.1	RNU6-190P	ENSG00000206881
ENSMUSG00000084610	ENSMUSG00000084610.1	RNU2-30P	ENSG00000252018
ENSMUSG00000106425	ENSMUSG00000106425.1	MIR873	ENSG00000215939
ENSMUSG00000080545	ENSMUSG00000080545.1	AL445423.2	ENSG00000276642
ENSMUSG00000080545	ENSMUSG00000080545.1	RNU6ATAC41P	ENSG00000221527
ENSMUSG00000064877	ENSMUSG00000064877.3	SNORA17B	ENSG00000276161
ENSMUSG00000092636	ENSMUSG00000092636.1	5S_rRNA	ENSG00000277411
ENSMUSG00000088517	ENSMUSG00000088517.1	RNU6-645P	ENSG00000201519
ENSMUSG00000088517	ENSMUSG00000088517.1	RNU6-1010P	ENSG00000199627
ENSMUSG00000088979	ENSMUSG00000088979.1	SNORA72	ENSG00000201898
ENSMUSG00000088661	ENSMUSG00000088661.1	RNU6-728P	ENSG00000202245
ENSMUSG00000088661	ENSMUSG00000088661.1	RNU6-387P	ENSG00000223263
ENSMUSG00000089608	ENSMUSG00000089608.1	RNU6-275P	ENSG00000201780
ENSMUSG00000065516	ENSMUSG00000065516.1	MIR214	ENSG00000283844
ENSMUSG00000065086	ENSMUSG00000065086.1	AC004830.1	ENSG00000201133
ENSMUSG00000065086	ENSMUSG00000065086.1	AL109931.1	ENSG00000202183
ENSMUSG00000065086	ENSMUSG00000065086.1	AC010746.1	ENSG00000202434
ENSMUSG00000088156	ENSMUSG00000088156.1	RN7SKP18	ENSG00000251814
ENSMUSG00000088156	ENSMUSG00000088156.1	RN7SKP51	ENSG00000222713
ENSMUSG00000065728	ENSMUSG00000065728.1	SNORA36B	ENSG00000222370
ENSMUSG00000088637	ENSMUSG00000088637.1	RN7SKP169	ENSG00000223056
ENSMUSG00000088637	ENSMUSG00000088637.1	RN7SKP223	ENSG00000222514
ENSMUSG00000088637	ENSMUSG00000088637.1	RN7SKP286	ENSG00000222826
ENSMUSG00000088637	ENSMUSG00000088637.1	RN7SKP217	ENSG00000201510
ENSMUSG00000088505	ENSMUSG00000088505.1	SCARNA13	ENSG00000252481
ENSMUSG00000065803	ENSMUSG00000065803.1	RNU1-106P	ENSG00000207110
ENSMUSG00000093443	ENSMUSG00000093443.1	AC034216.1	ENSG00000253067
ENSMUSG00000093443	ENSMUSG00000093443.1	AP001065.2	ENSG00000266692
ENSMUSG00000065567	ENSMUSG00000065567.1	MIR30C2	ENSG00000199094
ENSMUSG00000084552	ENSMUSG00000084552.1	RNU2-17P	ENSG00000222222
ENSMUSG00000077230	ENSMUSG00000077230.1	RNU11-3P	ENSG00000212413
ENSMUSG00000089563	ENSMUSG00000089563.1	RNU6-1087P	ENSG00000252411
ENSMUSG00000098669	ENSMUSG00000098669.1	AL354709.2	ENSG00000277653
ENSMUSG00000084421	ENSMUSG00000084421.1	SNORA35B	ENSG00000271907
ENSMUSG00000088895	ENSMUSG00000088895.1	AC106037.1	ENSG00000252677
